order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_city,shipping_state,discount_amount,total_amount
ORD00004133,CUST000941,2024-07-23 22:45:13,Completed,Credit Card,4078 Oak St,Philadelphia,AZ,22.33,2085.3
ORD00004134,CUST000661,2025-07-11 22:45:13,Shipped,Bank Transfer,9233 Main St,San Jose,TX,3.5,6782.03
ORD00004135,CUST000634,2024-09-08 22:45:13,Shipped,Bank Transfer,5423 Elm St,Philadelphia,CA,7.54,9666.73
ORD00004136,CUST000174,2024-08-13 22:45:13,Cancelled,Credit Card,5664 Oak St,Dallas,IL,25.08,5111.07
ORD00004137,CUST000622,2025-06-13 22:45:13,Processing,PayPal,7176 Park St,San Antonio,IL,34.38,6209.57
ORD00004138,CUST000399,2025-04-28 22:45:13,Completed,Bank Transfer,8601 Elm St,San Antonio,TX,4.68,2724.84
ORD00004139,CUST000721,2024-12-27 22:45:13,Shipped,PayPal,5990 Oak St,Chicago,CA,18.51,202.59
ORD00004140,CUST000036,2025-06-13 22:45:13,Shipped,Bank Transfer,1678 Elm St,Phoenix,PA,14.69,4468.0
ORD00004141,CUST000737,2024-12-20 22:45:13,Processing,Credit Card,1333 Main St,Dallas,CA,10.63,4276.87
ORD00004142,CUST000798,2025-06-21 22:45:13,Cancelled,Cash,1091 Elm St,Los Angeles,CA,4.08,2650.2
ORD00004143,CUST000514,2024-07-29 22:45:13,Completed,Bank Transfer,6030 Oak St,Philadelphia,TX,36.44,4687.66
ORD00004144,CUST000927,2025-06-14 22:45:13,Completed,PayPal,846 Park St,Chicago,TX,23.33,2505.76
ORD00004145,CUST000348,2024-08-17 22:45:13,Shipped,Cash,5625 Main St,San Jose,CA,37.6,9035.12
ORD00004146,CUST000044,2024-10-17 22:45:13,Cancelled,Bank Transfer,6452 Elm St,Chicago,PA,7.33,6041.15
ORD00004147,CUST000096,2025-01-19 22:45:13,Shipped,Credit Card,5234 Park St,San Antonio,CA,26.48,3398.72
ORD00004148,CUST000086,2024-12-07 22:45:13,Completed,Cash,5276 Elm St,San Jose,TX,23.96,10316.76
ORD00004149,CUST000806,2025-05-17 22:45:13,Shipped,Bank Transfer,7279 Park St,San Antonio,IL,9.21,7903.49
ORD00004150,CUST000386,2025-01-24 22:45:13,Shipped,Bank Transfer,4688 Elm St,Chicago,TX,16.11,5426.23
ORD00004151,CUST000767,2025-03-28 22:45:13,Cancelled,PayPal,4829 Main St,San Diego,CA,0.13,4678.42
ORD00004152,CUST000082,2025-02-19 22:45:13,Shipped,Bank Transfer,2051 Elm St,San Antonio,CA,8.11,2977.69
ORD00004153,CUST000333,2025-06-09 22:45:13,Cancelled,Credit Card,6185 Park St,San Antonio,NY,17.0,3019.54
ORD00004154,CUST000811,2025-03-26 22:45:13,Cancelled,PayPal,9448 Oak St,Philadelphia,TX,35.09,3154.13
ORD00004155,CUST000817,2025-01-04 22:45:13,Processing,Credit Card,9664 Oak St,New York,TX,2.87,7117.17
ORD00004156,CUST000089,2025-03-22 22:45:13,Completed,Cash,3968 Oak St,San Antonio,AZ,19.66,624.84
ORD00004157,CUST000490,2025-02-28 22:45:13,Shipped,Credit Card,2474 Elm St,Chicago,CA,26.85,3270.4
ORD00004158,CUST000631,2025-04-20 22:45:13,Shipped,Cash,4579 Elm St,Chicago,CA,1.46,8304.36
ORD00004159,CUST000298,2025-05-26 22:45:13,Processing,Credit Card,4257 Main St,San Antonio,AZ,37.66,4051.65
ORD00004160,CUST000827,2024-11-03 22:45:13,Completed,Credit Card,8788 Park St,Dallas,TX,47.1,133.32
ORD00004161,CUST000287,2025-03-24 22:45:13,Processing,Cash,2248 Park St,Chicago,AZ,7.94,4552.45
ORD00004162,CUST000898,2025-06-16 22:45:13,Processing,Bank Transfer,5232 Main St,San Antonio,CA,20.52,4474.11
ORD00004163,CUST000089,2025-05-11 22:45:13,Shipped,PayPal,3343 Oak St,San Antonio,AZ,0.61,1765.73
ORD00004164,CUST000263,2025-05-15 22:45:13,Processing,Cash,1864 Oak St,Philadelphia,TX,42.33,2657.55
ORD00004165,CUST000417,2024-10-22 22:45:13,Completed,Cash,5830 Oak St,San Jose,CA,7.76,4811.09
ORD00004166,CUST000244,2025-05-06 22:45:13,Shipped,Bank Transfer,108 Main St,Los Angeles,AZ,41.32,5183.36
ORD00004167,CUST000120,2024-11-15 22:45:13,Processing,Bank Transfer,4993 Main St,Philadelphia,NY,4.24,592.01
ORD00004168,CUST000734,2024-12-23 22:45:13,Cancelled,Cash,8477 Elm St,Chicago,TX,23.47,1652.69
ORD00004169,CUST000795,2024-12-05 22:45:13,Completed,PayPal,3675 Park St,Houston,TX,29.85,4981.35
ORD00004170,CUST000817,2025-03-08 22:45:13,Completed,PayPal,5012 Main St,New York,TX,27.18,2603.34
ORD00004171,CUST000514,2025-02-08 22:45:13,Processing,PayPal,4048 Oak St,Philadelphia,TX,22.78,201.39
ORD00004172,CUST000557,2025-05-23 22:45:13,Completed,Cash,6921 Main St,Houston,AZ,0.26,688.64
ORD00004173,CUST000423,2025-04-11 22:45:13,Cancelled,PayPal,599 Elm St,San Jose,CA,7.56,2031.54
ORD00004174,CUST000701,2025-06-07 22:45:13,Shipped,Cash,9869 Park St,Los Angeles,TX,0.2,12320.0
ORD00004175,CUST000518,2024-12-31 22:45:13,Processing,Credit Card,8242 Elm St,San Jose,CA,41.3,942.3
ORD00004176,CUST000728,2024-11-06 22:45:13,Processing,Cash,2285 Elm St,Dallas,TX,8.38,7164.03
ORD00004177,CUST000586,2025-01-13 22:45:13,Cancelled,Cash,8951 Elm St,San Jose,NY,29.76,705.64
ORD00004178,CUST000731,2024-12-19 22:45:13,Cancelled,Cash,3384 Oak St,Philadelphia,AZ,6.48,5646.93
ORD00004179,CUST000592,2025-07-01 22:45:13,Completed,Bank Transfer,4845 Park St,Philadelphia,TX,42.41,5956.17
ORD00004180,CUST000469,2025-01-19 22:45:13,Processing,Cash,1655 Oak St,San Jose,NY,32.73,5848.01
ORD00004181,CUST000254,2025-06-10 22:45:13,Completed,PayPal,1134 Main St,San Jose,TX,9.73,2703.25
ORD00004182,CUST000480,2025-04-09 22:45:13,Cancelled,Bank Transfer,5269 Oak St,Dallas,CA,16.57,8133.37
ORD00004183,CUST000234,2025-05-08 22:45:13,Processing,Bank Transfer,3699 Park St,San Antonio,CA,42.13,868.39
ORD00004184,CUST000825,2025-04-01 22:45:13,Completed,Bank Transfer,6192 Oak St,Houston,TX,47.09,157.35
ORD00004185,CUST000117,2025-07-07 22:45:13,Processing,PayPal,7646 Oak St,San Antonio,TX,43.39,6227.45
ORD00004186,CUST000876,2025-03-02 22:45:13,Processing,PayPal,9546 Elm St,Chicago,TX,13.16,3967.87
ORD00004187,CUST000101,2025-05-05 22:45:13,Shipped,Credit Card,7703 Elm St,San Diego,TX,36.6,2531.08
ORD00004188,CUST000293,2025-02-25 22:45:13,Cancelled,PayPal,9754 Elm St,San Antonio,AZ,28.3,5217.62
ORD00004189,CUST000792,2025-02-23 22:45:13,Processing,Bank Transfer,1334 Main St,Dallas,PA,45.78,1500.24
ORD00004190,CUST000500,2025-04-05 22:45:13,Cancelled,PayPal,2341 Park St,Philadelphia,TX,1.18,4442.32
ORD00004191,CUST000185,2024-08-17 22:45:13,Cancelled,Bank Transfer,4144 Main St,Philadelphia,TX,13.08,14.08
ORD00004192,CUST000435,2024-12-09 22:45:13,Cancelled,Credit Card,401 Main St,San Jose,PA,45.03,423.92
ORD00004193,CUST000597,2025-05-10 22:45:13,Shipped,PayPal,9102 Park St,Philadelphia,TX,10.59,5569.0
ORD00004194,CUST000298,2024-08-04 22:45:13,Completed,Bank Transfer,7551 Main St,San Antonio,AZ,6.29,2910.85
ORD00004195,CUST000950,2025-01-08 22:45:13,Processing,PayPal,8424 Elm St,Los Angeles,TX,6.94,2080.2
ORD00004196,CUST000337,2025-01-04 22:45:13,Processing,Cash,7149 Main St,Houston,TX,44.44,3297.92
ORD00004197,CUST000024,2024-08-30 22:45:13,Shipped,PayPal,3472 Oak St,San Jose,CA,48.12,7407.99
ORD00004198,CUST000184,2025-07-13 22:45:13,Processing,Credit Card,3605 Oak St,San Diego,CA,43.96,9888.96
ORD00004199,CUST000416,2025-01-10 22:45:13,Completed,PayPal,7434 Oak St,Phoenix,CA,14.19,4107.13
ORD00004200,CUST000141,2025-05-09 22:45:13,Cancelled,Bank Transfer,5778 Park St,Chicago,TX,39.19,10486.15
ORD00004201,CUST000753,2025-06-17 22:45:13,Completed,PayPal,1637 Main St,San Jose,CA,8.32,5643.97
ORD00004202,CUST000409,2024-11-23 22:45:13,Shipped,PayPal,3860 Main St,Houston,IL,36.84,2465.61
ORD00004203,CUST000600,2025-06-14 22:45:13,Shipped,Cash,5285 Oak St,New York,CA,9.51,2951.46
ORD00004204,CUST000764,2025-06-14 22:45:13,Completed,PayPal,9990 Elm St,Houston,TX,32.25,6646.37
ORD00004205,CUST000980,2025-03-04 22:45:13,Processing,Cash,461 Oak St,Los Angeles,CA,16.8,6075.96
ORD00004206,CUST000995,2024-07-23 22:45:13,Processing,Bank Transfer,2569 Main St,Los Angeles,AZ,18.57,3028.22
ORD00004207,CUST000046,2024-12-24 22:45:13,Cancelled,Cash,2717 Elm St,Los Angeles,PA,3.21,671.8
ORD00004208,CUST000929,2025-01-29 22:45:13,Cancelled,Credit Card,637 Main St,San Antonio,CA,31.66,5754.22
ORD00004209,CUST000707,2025-03-19 22:45:13,Shipped,Credit Card,2723 Elm St,San Diego,PA,34.45,3785.59
ORD00004210,CUST000707,2025-06-04 22:45:13,Shipped,PayPal,591 Main St,San Diego,PA,35.19,4570.91
ORD00004211,CUST000363,2024-10-18 22:45:13,Processing,Cash,2057 Oak St,Dallas,TX,5.15,2588.26
ORD00004212,CUST000022,2024-12-19 22:45:13,Processing,Cash,1888 Park St,San Jose,NY,5.62,2901.2
ORD00004213,CUST000790,2024-10-06 22:45:13,Completed,Cash,9195 Elm St,Dallas,TX,21.51,4866.78
ORD00004214,CUST000066,2024-10-22 22:45:13,Cancelled,Credit Card,2951 Elm St,Philadelphia,TX,24.07,6464.11
ORD00004215,CUST000002,2025-05-30 22:45:13,Processing,Cash,8389 Park St,Los Angeles,PA,26.51,772.26
ORD00004216,CUST000770,2024-11-09 22:45:13,Cancelled,PayPal,7583 Oak St,Los Angeles,CA,36.93,1852.2
ORD00004217,CUST000600,2024-08-09 22:45:13,Completed,Credit Card,4933 Main St,New York,CA,11.58,5582.01
ORD00004218,CUST000990,2025-02-20 22:45:13,Processing,Cash,9656 Oak St,Chicago,CA,8.67,1589.05
ORD00004219,CUST000212,2025-02-24 22:45:13,Processing,Bank Transfer,8923 Main St,New York,IL,3.89,506.93
ORD00004220,CUST000195,2025-04-27 22:45:13,Processing,Bank Transfer,2387 Elm St,New York,NY,42.54,1974.33
ORD00004221,CUST000333,2024-09-05 22:45:13,Shipped,Bank Transfer,7944 Elm St,San Antonio,NY,43.88,960.76
ORD00004222,CUST000004,2024-08-31 22:45:13,Completed,Bank Transfer,6725 Elm St,New York,CA,1.8,4290.07
ORD00004223,CUST000066,2025-06-07 22:45:13,Cancelled,PayPal,2533 Park St,Philadelphia,TX,0.23,8964.49
ORD00004224,CUST000994,2025-01-09 22:45:13,Cancelled,Bank Transfer,1653 Oak St,Phoenix,TX,29.1,6061.49
ORD00004225,CUST000540,2025-01-01 22:45:13,Processing,Cash,7294 Elm St,Los Angeles,PA,10.56,10040.04
ORD00004226,CUST000433,2025-04-06 22:45:13,Cancelled,Cash,446 Elm St,San Diego,CA,4.39,7447.66
ORD00004227,CUST000279,2025-07-11 22:45:13,Processing,Bank Transfer,8767 Park St,San Jose,TX,45.54,142.91
ORD00004228,CUST000398,2025-07-12 22:45:13,Completed,Bank Transfer,1224 Elm St,San Jose,CA,29.27,3223.18
ORD00004229,CUST000510,2025-04-27 22:45:13,Completed,Bank Transfer,4155 Oak St,Los Angeles,CA,3.33,1006.51
ORD00004230,CUST000994,2025-06-29 22:45:13,Completed,Credit Card,386 Elm St,Phoenix,TX,27.83,5531.41
ORD00004231,CUST000800,2024-11-16 22:45:13,Cancelled,Cash,6727 Elm St,San Jose,CA,26.03,3980.58
ORD00004232,CUST000286,2025-02-11 22:45:13,Cancelled,Bank Transfer,4092 Elm St,Philadelphia,CA,14.17,3572.3
ORD00004233,CUST000960,2024-11-02 22:45:13,Completed,PayPal,1477 Oak St,Los Angeles,CA,17.8,1104.68
ORD00004234,CUST000427,2025-02-11 22:45:13,Completed,Cash,6685 Park St,Los Angeles,TX,12.84,2633.32
ORD00004235,CUST000085,2025-03-01 22:45:13,Processing,Cash,5264 Elm St,Philadelphia,TX,25.47,4954.28
ORD00004236,CUST000673,2024-10-06 22:45:13,Processing,Bank Transfer,4927 Elm St,Dallas,TX,42.79,83.13
ORD00004237,CUST000916,2024-12-18 22:45:13,Processing,Bank Transfer,7248 Oak St,Dallas,CA,49.9,10203.89
ORD00004238,CUST000264,2025-05-09 22:45:13,Shipped,Cash,1768 Main St,San Jose,NY,9.02,1044.82
ORD00004239,CUST000835,2024-12-09 22:45:13,Cancelled,Bank Transfer,9143 Elm St,Dallas,TX,14.97,1443.41
ORD00004240,CUST000118,2025-03-09 22:45:13,Shipped,PayPal,6491 Main St,Los Angeles,CA,11.02,6250.44
ORD00004241,CUST000796,2025-02-20 22:45:13,Processing,Bank Transfer,1456 Main St,San Jose,PA,27.88,1947.96
ORD00004242,CUST000461,2024-12-02 22:45:13,Completed,Bank Transfer,6218 Park St,New York,CA,32.87,4561.83
ORD00004243,CUST000876,2024-08-27 22:45:13,Processing,PayPal,5223 Elm St,Chicago,TX,19.11,8242.06
ORD00004244,CUST000525,2024-11-10 22:45:13,Completed,Credit Card,9882 Main St,Phoenix,PA,41.2,787.88
ORD00004245,CUST000908,2024-12-31 22:45:13,Completed,PayPal,526 Main St,Philadelphia,TX,18.7,3552.05
ORD00004246,CUST000739,2025-07-15 22:45:13,Cancelled,Cash,786 Elm St,Chicago,TX,48.9,1266.58
ORD00004247,CUST000833,2024-11-12 22:45:13,Cancelled,Cash,8432 Oak St,Dallas,AZ,10.45,1840.77
ORD00004248,CUST000630,2025-06-11 22:45:13,Shipped,Cash,9514 Park St,San Jose,CA,0.64,1611.48
ORD00004249,CUST000082,2024-12-16 22:45:13,Cancelled,Credit Card,4811 Park St,San Antonio,CA,38.41,2552.41
ORD00004250,CUST000316,2025-02-08 22:45:13,Processing,Cash,7010 Park St,Philadelphia,TX,29.2,2772.2
ORD00004251,CUST000872,2024-08-20 22:45:13,Shipped,Cash,1537 Elm St,San Diego,TX,35.13,855.93
ORD00004252,CUST000816,2025-07-14 22:45:13,Processing,PayPal,5631 Elm St,New York,TX,12.17,1779.76
ORD00004253,CUST000828,2024-10-11 22:45:13,Shipped,Credit Card,3451 Elm St,San Antonio,CA,7.24,3544.47
ORD00004254,CUST000023,2025-01-29 22:45:13,Processing,Credit Card,9163 Elm St,San Jose,CA,5.48,3293.62
ORD00004255,CUST000352,2025-05-27 22:45:13,Processing,Bank Transfer,4548 Elm St,Phoenix,PA,2.85,5495.03
ORD00004256,CUST000992,2024-12-05 22:45:13,Cancelled,PayPal,348 Oak St,Houston,NY,31.37,957.97
ORD00004257,CUST000280,2025-06-11 22:45:13,Cancelled,PayPal,1473 Park St,Chicago,CA,26.78,3590.58
ORD00004258,CUST000505,2025-03-05 22:45:13,Cancelled,Cash,8363 Main St,Dallas,TX,0.8,1517.85
ORD00004259,CUST000307,2024-11-19 22:45:13,Cancelled,Cash,4247 Elm St,New York,TX,32.73,4487.87
ORD00004260,CUST000236,2025-03-05 22:45:13,Completed,PayPal,8102 Park St,Phoenix,TX,48.36,588.43
ORD00004261,CUST000218,2025-04-05 22:45:13,Shipped,PayPal,6991 Main St,Chicago,CA,32.79,340.79
ORD00004262,CUST000679,2025-06-18 22:45:13,Shipped,Bank Transfer,370 Elm St,Chicago,PA,13.83,7893.05
ORD00004263,CUST000063,2024-12-27 22:45:13,Cancelled,Cash,3008 Park St,San Diego,CA,0.96,2268.06
ORD00004264,CUST000136,2025-07-17 22:45:13,Completed,Cash,9505 Park St,Houston,CA,19.92,1787.4
ORD00004265,CUST000936,2024-11-25 22:45:13,Completed,PayPal,1187 Oak St,San Jose,AZ,22.16,4664.63
ORD00004266,CUST000501,2024-08-15 22:45:13,Completed,Bank Transfer,105 Elm St,Dallas,AZ,28.94,3231.8
ORD00004267,CUST000709,2024-09-19 22:45:13,Shipped,Bank Transfer,6646 Main St,Chicago,TX,6.07,1689.98
ORD00004268,CUST000638,2025-06-07 22:45:13,Completed,Credit Card,4448 Main St,Philadelphia,TX,10.87,1329.13
ORD00004269,CUST000577,2024-11-08 22:45:13,Cancelled,PayPal,1946 Main St,San Antonio,CA,43.12,4586.24
ORD00004270,CUST000967,2024-10-13 22:45:13,Processing,Cash,6660 Oak St,New York,CA,40.75,9929.11
ORD00004271,CUST000931,2024-11-02 22:45:13,Shipped,PayPal,3227 Elm St,San Antonio,CA,44.91,596.58
ORD00004272,CUST000954,2025-02-19 22:45:13,Completed,PayPal,3209 Elm St,Houston,CA,0.62,5584.17
ORD00004273,CUST000379,2025-05-19 22:45:13,Completed,PayPal,5671 Main St,San Antonio,TX,36.68,4319.73
ORD00004274,CUST000404,2024-12-07 22:45:13,Completed,Cash,7333 Park St,Chicago,TX,47.69,2949.63
ORD00004275,CUST000337,2025-02-21 22:45:13,Processing,Bank Transfer,5718 Oak St,Houston,TX,49.06,8016.75
ORD00004276,CUST000389,2025-05-11 22:45:13,Processing,PayPal,6025 Elm St,Phoenix,TX,30.58,8005.21
ORD00004277,CUST000635,2025-01-24 22:45:13,Shipped,Bank Transfer,6880 Main St,Philadelphia,TX,32.77,4107.25
ORD00004278,CUST000409,2024-07-29 22:45:13,Cancelled,PayPal,5921 Main St,Houston,IL,12.96,7742.46
ORD00004279,CUST000115,2024-09-20 22:45:13,Completed,Credit Card,4100 Elm St,Phoenix,PA,46.75,9634.96
ORD00004280,CUST000001,2024-09-18 22:45:13,Completed,PayPal,8781 Oak St,Chicago,TX,21.58,1025.78
ORD00004281,CUST000026,2024-12-22 22:45:13,Cancelled,PayPal,4646 Elm St,Philadelphia,AZ,19.03,3663.09
ORD00004282,CUST000985,2025-02-15 22:45:13,Shipped,Cash,3484 Elm St,San Antonio,NY,31.28,4076.42
ORD00004283,CUST000878,2024-08-24 22:45:13,Shipped,PayPal,5071 Elm St,San Jose,PA,36.94,3418.3
ORD00004284,CUST000948,2024-10-09 22:45:13,Completed,Credit Card,9232 Main St,Dallas,AZ,28.56,1203.24
ORD00004285,CUST000473,2025-03-12 22:45:13,Completed,Credit Card,7106 Elm St,New York,AZ,39.94,6152.66
ORD00004286,CUST000866,2025-06-28 22:45:13,Completed,Cash,1825 Elm St,San Antonio,IL,10.89,7768.86
ORD00004287,CUST000965,2024-10-17 22:45:13,Shipped,Cash,8567 Elm St,San Jose,TX,32.7,7254.79
ORD00004288,CUST000692,2024-08-07 22:45:13,Processing,Cash,8473 Park St,San Diego,TX,40.21,5038.31
ORD00004289,CUST000292,2025-01-19 22:45:13,Completed,PayPal,5470 Main St,Houston,TX,38.87,4366.68
ORD00004290,CUST000059,2025-05-18 22:45:13,Completed,PayPal,8017 Main St,Houston,IL,3.12,3541.88
ORD00004291,CUST000117,2024-10-09 22:45:13,Shipped,Credit Card,2438 Elm St,San Antonio,TX,33.07,708.45
ORD00004292,CUST000448,2025-06-22 22:45:13,Cancelled,Cash,891 Elm St,San Antonio,PA,40.69,3383.39
ORD00004293,CUST000327,2025-07-03 22:45:13,Completed,PayPal,1189 Park St,Dallas,AZ,28.91,7808.74
ORD00004294,CUST000821,2024-08-31 22:45:13,Cancelled,Credit Card,406 Main St,San Antonio,TX,27.35,5638.0
ORD00004295,CUST000644,2025-05-28 22:45:13,Cancelled,Cash,5861 Oak St,Phoenix,TX,40.44,6809.54
ORD00004296,CUST000619,2024-11-09 22:45:13,Processing,Credit Card,8387 Park St,Chicago,TX,19.33,10880.91
ORD00004297,CUST000218,2025-06-19 22:45:13,Completed,Credit Card,8698 Oak St,Chicago,CA,12.91,3557.72
ORD00004298,CUST000461,2024-09-30 22:45:13,Processing,Bank Transfer,183 Main St,New York,CA,21.29,425.66
ORD00004299,CUST000982,2024-12-09 22:45:13,Processing,Bank Transfer,1622 Oak St,New York,TX,34.8,2676.8
ORD00004300,CUST000886,2025-06-04 22:45:13,Processing,PayPal,5959 Main St,New York,CA,18.37,4396.4
ORD00004301,CUST000706,2024-10-28 22:45:13,Processing,Bank Transfer,9257 Park St,Houston,IL,7.39,3147.33
ORD00004302,CUST000557,2025-01-25 22:45:13,Processing,Credit Card,669 Oak St,Houston,AZ,24.68,3032.26
ORD00004303,CUST000182,2025-03-10 22:45:13,Cancelled,Credit Card,216 Park St,Dallas,IL,40.34,5974.9
ORD00004304,CUST000732,2024-09-12 22:45:13,Cancelled,Credit Card,8340 Park St,Phoenix,TX,1.91,2807.08
ORD00004305,CUST000431,2025-02-02 22:45:13,Cancelled,Credit Card,2331 Main St,Dallas,TX,25.44,675.48
ORD00004306,CUST000717,2025-06-27 22:45:13,Processing,Cash,2760 Park St,Philadelphia,NY,9.17,5582.29
ORD00004307,CUST000601,2025-07-17 22:45:13,Cancelled,Bank Transfer,4820 Elm St,Houston,TX,31.64,5558.45
ORD00004308,CUST000731,2024-09-08 22:45:13,Completed,Credit Card,6743 Park St,Philadelphia,AZ,22.5,2074.42
ORD00004309,CUST000267,2025-07-08 22:45:13,Cancelled,Credit Card,8919 Oak St,Chicago,PA,23.67,1998.68
ORD00004310,CUST000557,2025-04-26 22:45:13,Processing,Credit Card,8630 Elm St,Houston,AZ,1.08,4190.61
ORD00004311,CUST000327,2025-05-08 22:45:13,Processing,PayPal,8935 Oak St,Dallas,AZ,7.11,9713.82
ORD00004312,CUST000779,2024-09-12 22:45:13,Processing,Bank Transfer,3019 Park St,New York,TX,13.0,7909.66
ORD00004313,CUST000560,2025-03-03 22:45:13,Shipped,Credit Card,4883 Main St,Chicago,NY,35.17,2224.86
ORD00004314,CUST000937,2025-01-05 22:45:13,Processing,Bank Transfer,9776 Oak St,San Jose,TX,2.02,2202.28
ORD00004315,CUST000534,2025-05-25 22:45:13,Shipped,PayPal,888 Oak St,San Antonio,NY,22.59,4311.9
ORD00004316,CUST000641,2025-03-24 22:45:13,Processing,Bank Transfer,8685 Park St,Los Angeles,NY,33.07,8094.95
ORD00004317,CUST000516,2024-07-26 22:45:13,Shipped,Cash,8893 Park St,Dallas,TX,28.95,7669.66
ORD00004318,CUST000883,2025-07-13 22:45:13,Shipped,Bank Transfer,5701 Elm St,Chicago,IL,21.98,685.72
ORD00004319,CUST000541,2024-10-24 22:45:13,Cancelled,Bank Transfer,8132 Oak St,San Jose,TX,28.55,641.23
ORD00004320,CUST000032,2025-05-06 22:45:13,Processing,PayPal,2181 Oak St,San Diego,CA,4.91,10504.11
ORD00004321,CUST000797,2025-05-02 22:45:13,Completed,Bank Transfer,7110 Park St,San Jose,CA,33.1,4221.34
ORD00004322,CUST000901,2025-04-15 22:45:13,Processing,Cash,4993 Park St,Dallas,CA,39.17,11480.38
ORD00004323,CUST000691,2025-05-29 22:45:13,Shipped,Cash,4454 Main St,New York,CA,35.19,7442.51
ORD00004324,CUST000864,2025-04-29 22:45:13,Cancelled,Credit Card,4297 Elm St,Los Angeles,NY,35.32,9565.64
ORD00004325,CUST000528,2025-04-08 22:45:13,Completed,PayPal,4107 Park St,San Antonio,TX,42.77,2762.17
ORD00004326,CUST000721,2025-03-12 22:45:13,Shipped,Cash,399 Main St,Chicago,CA,34.78,1696.34
ORD00004327,CUST000086,2025-07-07 22:45:13,Shipped,PayPal,8001 Park St,San Jose,TX,11.46,532.18
ORD00004328,CUST000298,2025-06-20 22:45:13,Completed,Credit Card,9012 Oak St,San Antonio,AZ,39.86,1973.35
ORD00004329,CUST000529,2025-03-05 22:45:13,Shipped,Bank Transfer,7791 Park St,San Diego,PA,30.42,4699.81
ORD00004330,CUST000383,2024-11-03 22:45:13,Shipped,Credit Card,6677 Oak St,Philadelphia,AZ,13.95,6178.85
ORD00004331,CUST000440,2024-11-23 22:45:13,Cancelled,Credit Card,6118 Elm St,Dallas,IL,43.69,4756.29
ORD00004332,CUST000766,2025-05-23 22:45:13,Shipped,Cash,4024 Main St,Houston,TX,38.8,1390.27
ORD00004333,CUST000793,2024-12-06 22:45:13,Processing,Cash,4432 Park St,New York,AZ,31.82,6655.19
ORD00004334,CUST000138,2025-05-13 22:45:13,Processing,Cash,4721 Main St,Los Angeles,AZ,4.53,5236.53
ORD00004335,CUST000491,2025-02-24 22:45:13,Cancelled,Cash,3183 Park St,Dallas,TX,3.14,127.73
ORD00004336,CUST000565,2024-11-07 22:45:13,Completed,Bank Transfer,7129 Oak St,New York,AZ,24.35,6830.57
ORD00004337,CUST000497,2025-03-28 22:45:13,Cancelled,PayPal,1559 Oak St,Dallas,AZ,25.6,525.36
ORD00004338,CUST000032,2025-05-11 22:45:13,Shipped,PayPal,3621 Main St,San Diego,CA,48.18,8005.33
ORD00004339,CUST000735,2025-07-07 22:45:13,Shipped,PayPal,4839 Main St,San Diego,TX,10.44,3154.84
ORD00004340,CUST000996,2024-09-27 22:45:13,Shipped,Cash,6888 Elm St,Phoenix,NY,19.39,7179.4
ORD00004341,CUST000828,2024-12-09 22:45:13,Completed,Bank Transfer,6810 Oak St,San Antonio,CA,20.7,4080.38
ORD00004342,CUST000142,2025-02-11 22:45:13,Completed,Cash,8845 Park St,San Jose,CA,25.8,1091.05
ORD00004343,CUST000952,2024-08-04 22:45:13,Cancelled,Cash,8892 Oak St,Phoenix,AZ,34.87,1879.49
ORD00004344,CUST000513,2024-12-07 22:45:13,Cancelled,Bank Transfer,7710 Main St,Phoenix,TX,0.25,9802.48
ORD00004345,CUST000792,2024-11-06 22:45:13,Processing,Cash,3744 Oak St,Dallas,PA,43.44,8570.89
ORD00004346,CUST000687,2024-08-03 22:45:13,Cancelled,PayPal,9348 Main St,New York,CA,3.64,9646.99
ORD00004347,CUST000959,2025-06-20 22:45:13,Completed,PayPal,9623 Main St,Houston,NY,1.1,10684.43
ORD00004348,CUST000808,2025-06-22 22:45:13,Shipped,PayPal,3303 Oak St,Dallas,CA,3.87,6969.1
ORD00004349,CUST000638,2025-03-06 22:45:13,Shipped,Bank Transfer,5921 Elm St,Philadelphia,TX,15.19,3579.68
ORD00004350,CUST000633,2025-02-26 22:45:13,Cancelled,Bank Transfer,3824 Park St,San Diego,AZ,4.15,4056.65
ORD00004351,CUST000285,2025-01-12 22:45:13,Cancelled,PayPal,9792 Park St,Houston,TX,7.54,9658.88
ORD00004352,CUST000073,2025-05-03 22:45:13,Shipped,PayPal,5348 Park St,Philadelphia,CA,20.37,730.79
ORD00004353,CUST000582,2024-11-09 22:45:13,Processing,Credit Card,451 Oak St,Philadelphia,NY,6.95,799.15
ORD00004354,CUST000199,2024-10-02 22:45:13,Processing,Bank Transfer,2648 Elm St,Philadelphia,TX,41.48,8007.52
ORD00004355,CUST000007,2024-09-19 22:45:13,Cancelled,Credit Card,6872 Elm St,Los Angeles,TX,42.22,4911.02
ORD00004356,CUST000673,2024-08-23 22:45:13,Cancelled,PayPal,9005 Main St,Dallas,TX,23.46,439.02
ORD00004357,CUST000352,2025-04-08 22:45:13,Shipped,PayPal,420 Oak St,Phoenix,PA,19.06,7284.11
ORD00004358,CUST000846,2024-10-17 22:45:13,Shipped,Cash,7660 Park St,Phoenix,NY,42.3,8087.74
ORD00004359,CUST000076,2025-06-21 22:45:13,Cancelled,Cash,1741 Oak St,Philadelphia,CA,19.74,715.37
